country,death_cause,metric_name,year,val
China,Air pollution,Percent,2010,0.196820303
China,Lead exposure,Percent,2010,0.026504051
China,Smoking,Percent,2010,0.228640114
China,Alcohol use,Percent,2010,0.048307026
China,Drug use,Percent,2010,0.007106158
China,High systolic blood pressure,Percent,2010,0.22316173
China,Dietary risks,Percent,2010,0.181363311
China,Occupational risks,Percent,2010,0.038021423
China,Unsafe water source,Rate,2010,0.403312601
China,Air pollution,Rate,2010,137.0892328
China,Lead exposure,Rate,2010,18.46531331
China,Smoking,Rate,2010,159.2936466
China,Alcohol use,Rate,2010,33.66040872
China,Drug use,Rate,2010,4.950226206
China,High systolic blood pressure,Rate,2010,155.4455919
China,Dietary risks,Rate,2010,126.3433745
China,Occupational risks,Rate,2010,26.48366111
Malaysia,Unsafe water source,Number,2010,665.6254026
Malaysia,Air pollution,Number,2010,8881.831168
Malaysia,Lead exposure,Number,2010,953.5836615
Malaysia,Smoking,Number,2010,19663.78627
Malaysia,Alcohol use,Number,2010,2471.683655
Malaysia,Drug use,Number,2010,1838.147325
Malaysia,High systolic blood pressure,Number,2010,30392.01022
Malaysia,Dietary risks,Number,2010,20854.31305
Malaysia,Occupational risks,Number,2010,2354.529682
Malaysia,Unsafe water source,Percent,2010,0.005061334
Malaysia,Air pollution,Percent,2010,0.06754383
Malaysia,Lead exposure,Percent,2010,0.007247139
Malaysia,Smoking,Percent,2010,0.14952561
Malaysia,Alcohol use,Percent,2010,0.018791866
Malaysia,Drug use,Percent,2010,0.013982911
Malaysia,High systolic blood pressure,Percent,2010,0.231107434
Malaysia,Dietary risks,Percent,2010,0.158554863
Malaysia,Occupational risks,Percent,2010,0.017908528
Malaysia,Unsafe water source,Rate,2010,2.365355715
Malaysia,Air pollution,Rate,2010,31.56233225
Malaysia,Lead exposure,Rate,2010,3.388639547
Malaysia,Smoking,Rate,2010,69.87691432
Malaysia,Alcohol use,Rate,2010,8.783335243
Malaysia,Drug use,Rate,2010,6.53201074
Malaysia,High systolic blood pressure,Rate,2010,108.0005582
Malaysia,Dietary risks,Rate,2010,74.10755111
Malaysia,Occupational risks,Rate,2010,8.367018773
Japan,Unsafe water source,Number,2010,442.1260095
Japan,Air pollution,Number,2010,32373.35938
Japan,Lead exposure,Number,2010,3737.960734
Japan,Smoking,Number,2010,207318.2714
Japan,Alcohol use,Number,2010,47427.10185
Japan,Drug use,Number,2010,9926.079317
Japan,High systolic blood pressure,Number,2010,173080.048
Japan,Dietary risks,Number,2010,125741.406
Japan,Occupational risks,Number,2010,26503.80671
Switzerland,Unsafe water source,Number,2010,3.878273774
Switzerland,Air pollution,Number,2010,2136.087701
Switzerland,Lead exposure,Number,2010,375.8557667
Switzerland,Smoking,Number,2010,9789.569779
Switzerland,Alcohol use,Number,2010,3774.404805
Switzerland,Drug use,Number,2010,542.1206723
Switzerland,High systolic blood pressure,Number,2010,11479.79141
Switzerland,Dietary risks,Number,2010,9014.486121
Switzerland,Occupational risks,Number,2010,1864.3728
Switzerland,Unsafe water source,Percent,2010,6.22E-05
Switzerland,Air pollution,Percent,2010,0.034240531
Switzerland,Lead exposure,Percent,2010,0.006025656
Switzerland,Smoking,Percent,2010,0.156925765
Switzerland,Alcohol use,Percent,2010,0.060504498
Switzerland,Drug use,Percent,2010,0.008690103
Switzerland,High systolic blood pressure,Percent,2010,0.184021936
Switzerland,Dietary risks,Percent,2010,0.144504583
Switzerland,Occupational risks,Percent,2010,0.029885948
Switzerland,Unsafe water source,Rate,2010,0.048719675
Switzerland,Air pollution,Rate,2010,26.83397428
Switzerland,Lead exposure,Rate,2010,4.721577663
Switzerland,Smoking,Rate,2010,122.9785947
Switzerland,Alcohol use,Rate,2010,47.41485165
Switzerland,Drug use,Rate,2010,6.810231699
Switzerland,High systolic blood pressure,Rate,2010,144.2115074
Switzerland,Dietary risks,Rate,2010,113.2418339
Switzerland,Occupational risks,Rate,2010,23.42063565
United Kingdom,Unsafe water source,Number,2010,58.92794368
United Kingdom,Air pollution,Number,2010,18976.03919
United Kingdom,Lead exposure,Number,2010,2514.961666
United Kingdom,Smoking,Number,2010,118833.3969
United Kingdom,Alcohol use,Number,2010,23437.0136
United Kingdom,Drug use,Number,2010,4381.183284
United Kingdom,High systolic blood pressure,Number,2010,83637.80386
United Kingdom,Dietary risks,Number,2010,74644.73029
United Kingdom,Occupational risks,Number,2010,20547.5646
United Kingdom,Unsafe water source,Percent,2010,0.00010549
United Kingdom,Air pollution,Percent,2010,0.033971774
United Kingdom,Lead exposure,Percent,2010,0.00450219
United Kingdom,Smoking,Percent,2010,0.212736848
United Kingdom,Alcohol use,Percent,2010,0.041957496
United Kingdom,Drug use,Percent,2010,0.007843248
United Kingdom,High systolic blood pressure,Percent,2010,0.149729902
United Kingdom,Dietary risks,Percent,2010,0.133630146
United Kingdom,Occupational risks,Percent,2010,0.036784485
United Kingdom,Unsafe water source,Rate,2010,0.092687377
United Kingdom,Air pollution,Rate,2010,29.84728784
United Kingdom,Lead exposure,Rate,2010,3.955766743
United Kingdom,Smoking,Rate,2010,186.9122722
United Kingdom,Alcohol use,Rate,2010,36.86392528
United Kingdom,Drug use,Rate,2010,6.891134512
United Kingdom,High systolic blood pressure,Rate,2010,131.5533543
United Kingdom,Dietary risks,Rate,2010,117.4082077
United Kingdom,Occupational risks,Rate,2010,32.31912987
United States of America,Unsafe water source,Number,2010,409.5237967
United States of America,Air pollution,Number,2010,70979.20875
United States of America,Lead exposure,Number,2010,20375.11334
United States of America,Smoking,Number,2010,477588.2814
United States of America,Alcohol use,Number,2010,109066.0193
United States of America,Drug use,Number,2010,62637.28232
United States of America,High systolic blood pressure,Number,2010,420422.1484
United States of America,Dietary risks,Number,2010,365183.6663
United States of America,Occupational risks,Number,2010,63337.90275
United States of America,Unsafe water source,Percent,2010,0.000165487
United States of America,Air pollution,Percent,2010,0.028682474
United States of America,Lead exposure,Percent,2010,0.008233584
United States of America,Smoking,Percent,2010,0.192991974
United States of America,Alcohol use,Percent,2010,0.044073223
United States of America,Drug use,Percent,2010,0.025311515
United States of America,High systolic blood pressure,Percent,2010,0.169891304
United States of America,Dietary risks,Percent,2010,0.147570009
United States of America,Occupational risks,Percent,2010,0.025594692
United States of America,Unsafe water source,Rate,2010,0.13254775
United States of America,Air pollution,Rate,2010,22.97335217
United States of America,Lead exposure,Rate,2010,6.594672756
United States of America,Smoking,Rate,2010,154.5777133
United States of America,Alcohol use,Rate,2010,35.3006481
United States of America,Drug use,Rate,2010,20.27337824
United States of America,High systolic blood pressure,Rate,2010,136.0751444
United States of America,Dietary risks,Rate,2010,118.1964849
United States of America,Occupational risks,Rate,2010,20.50014323
Malaysia,Unsafe water source,Number,2007,519.8698599
Malaysia,Air pollution,Number,2007,8431.226919
Malaysia,Lead exposure,Number,2007,893.4870312
Malaysia,Smoking,Number,2007,17686.33669
Malaysia,Alcohol use,Number,2007,2271.360042
Malaysia,Drug use,Number,2007,1761.230031
Malaysia,High systolic blood pressure,Number,2007,26392.51635
Malaysia,Dietary risks,Number,2007,19558.66349
Malaysia,Occupational risks,Number,2007,2356.042855
Malaysia,Unsafe water source,Percent,2007,0.004424934
Malaysia,Air pollution,Percent,2007,0.071766895
Malaysia,Lead exposure,Percent,2007,0.007605461
Malaysia,Smoking,Percent,2007,0.150551927
Malaysia,Alcohol use,Percent,2007,0.019334372
Malaysia,Drug use,Percent,2007,0.014992119
Malaysia,High systolic blood pressure,Percent,2007,0.224661337
Malaysia,Dietary risks,Percent,2007,0.166489328
Malaysia,Occupational risks,Percent,2007,0.020055461
Malaysia,Unsafe water source,Rate,2007,1.923389109
Malaysia,Air pollution,Rate,2007,31.19344144
Malaysia,Lead exposure,Rate,2007,3.305679666
Malaysia,Smoking,Rate,2007,65.43504441
Malaysia,Alcohol use,Rate,2007,8.403466914
Malaysia,Drug use,Rate,2007,6.516112821
Malaysia,High systolic blood pressure,Rate,2007,97.64574257
Malaysia,Dietary risks,Rate,2007,72.36218764
Malaysia,Occupational risks,Rate,2007,8.716772249
China,Unsafe water source,Number,2007,8530.943884
China,Air pollution,Number,2007,1813409.658
China,Lead exposure,Number,2007,226885.8026
China,Smoking,Number,2007,2085108.853
China,Alcohol use,Number,2007,425344.4242
China,Drug use,Number,2007,69979.35798
China,High systolic blood pressure,Number,2007,1833327.648
China,Dietary risks,Number,2007,1554188.988
China,Occupational risks,Number,2007,367319.4174
China,Unsafe water source,Percent,2007,0.000950535
China,Air pollution,Percent,2007,0.20196287
China,Lead exposure,Percent,2007,0.02526519
China,Smoking,Percent,2007,0.232175778
China,Alcohol use,Percent,2007,0.047357351
China,Drug use,Percent,2007,0.007791721
China,High systolic blood pressure,Percent,2007,0.204165828
China,Dietary risks,Percent,2007,0.173072145
China,Occupational risks,Percent,2007,0.04090577
China,Unsafe water source,Rate,2007,0.632943933
China,Air pollution,Rate,2007,134.543921
China,Lead exposure,Rate,2007,16.83354082
China,Smoking,Rate,2007,154.7023419
China,Alcohol use,Rate,2007,31.55795845
China,Drug use,Rate,2007,5.192040956
China,High systolic blood pressure,Rate,2007,136.0217143
China,Dietary risks,Rate,2007,115.3113305
China,Occupational risks,Rate,2007,27.25285733
United Kingdom,Unsafe water source,Number,2007,79.27052783
United Kingdom,Air pollution,Number,2007,21494.18146
United Kingdom,Lead exposure,Number,2007,2798.220774
United Kingdom,Smoking,Number,2007,127162.8436
United Kingdom,Alcohol use,Number,2007,23360.7275
United Kingdom,Drug use,Number,2007,4118.586328
United Kingdom,High systolic blood pressure,Number,2007,95104.06429
United Kingdom,Dietary risks,Number,2007,81047.45287
United Kingdom,Occupational risks,Number,2007,20334.48401
United Kingdom,Unsafe water source,Percent,2007,0.000140034
United Kingdom,Air pollution,Percent,2007,0.037970391
United Kingdom,Lead exposure,Percent,2007,0.004943188
United Kingdom,Smoking,Percent,2007,0.224639177
United Kingdom,Alcohol use,Percent,2007,0.041268206
United Kingdom,Drug use,Percent,2007,0.00727568
United Kingdom,High systolic blood pressure,Percent,2007,0.168006642
United Kingdom,Dietary risks,Percent,2007,0.14317429
United Kingdom,Occupational risks,Percent,2007,0.035921772
United Kingdom,Unsafe water source,Rate,2007,0.127638756
United Kingdom,Air pollution,Rate,2007,34.60921301
United Kingdom,Lead exposure,Rate,2007,4.505601621
United Kingdom,Smoking,Rate,2007,204.7533632
United Kingdom,Alcohol use,Rate,2007,37.61466311
United Kingdom,Drug use,Rate,2007,6.631610131
United Kingdom,High systolic blood pressure,Rate,2007,153.1333875
United Kingdom,Dietary risks,Rate,2007,130.4999014
United Kingdom,Occupational risks,Rate,2007,32.74190691
China,Unsafe water source,Number,2008,7274.542126
China,Air pollution,Number,2008,1825242.26
China,Lead exposure,Number,2008,233458.0214
China,Smoking,Number,2008,2103670.995
China,Alcohol use,Number,2008,441140.8826
China,Drug use,Number,2008,69721.93801
China,High systolic blood pressure,Number,2008,1915150.809
China,Dietary risks,Number,2008,1598744.015
China,Occupational risks,Number,2008,364349.1041
China,Unsafe water source,Percent,2008,0.000791531
China,Air pollution,Percent,2008,0.198491403
China,Lead exposure,Percent,2008,0.025382401
China,Smoking,Percent,2008,0.228725084
China,Alcohol use,Percent,2008,0.047954761
China,Drug use,Percent,2008,0.007580811
China,High systolic blood pressure,Percent,2008,0.208273378
China,Dietary risks,Percent,2008,0.173815357
China,Occupational risks,Percent,2008,0.039621723
China,Unsafe water source,Rate,2008,0.537427681
China,Air pollution,Rate,2008,134.8450112
China,Lead exposure,Rate,2008,17.24738146
China,Smoking,Rate,2008,155.4147332
China,Alcohol use,Rate,2008,32.59054897
China,Drug use,Rate,2008,5.150908303
China,High systolic blood pressure,Rate,2008,141.4872633
China,Dietary risks,Rate,2008,118.1118032
China,Occupational risks,Rate,2008,26.91733591
Japan,Unsafe water source,Percent,2007,0.000340001
Japan,Air pollution,Percent,2007,0.02889576
Japan,Lead exposure,Percent,2007,0.003303502
Japan,Smoking,Percent,2007,0.181811198
Japan,Alcohol use,Percent,2007,0.043739661
Japan,Drug use,Percent,2007,0.00887999
Japan,High systolic blood pressure,Percent,2007,0.154313218
Japan,Dietary risks,Percent,2007,0.110174657
Japan,Occupational risks,Percent,2007,0.021812616
Japan,Unsafe water source,Rate,2007,0.292265359
Japan,Air pollution,Rate,2007,24.83886053
Japan,Lead exposure,Rate,2007,2.83964841
Japan,Smoking,Rate,2007,156.2857884
Japan,Alcohol use,Rate,2007,37.59869241
Japan,Drug use,Rate,2007,7.633223651
Japan,High systolic blood pressure,Rate,2007,132.6481386
Japan,Dietary risks,Rate,2007,94.70570591
Japan,Occupational risks,Rate,2007,18.75001347
Japan,Unsafe water source,Number,2007,379.9386619
Japan,Air pollution,Number,2007,32289.98285
Japan,Lead exposure,Number,2007,3691.481675
Japan,Smoking,Number,2007,203168.1535
Japan,Alcohol use,Number,2007,48877.48903
Japan,Drug use,Number,2007,9923.026078
Japan,High systolic blood pressure,Number,2007,172439.7186
Japan,Dietary risks,Number,2007,123115.3746
Japan,Occupational risks,Number,2007,24374.61303
Global,Unsafe water source,Number,2007,1722904.332
Global,Air pollution,Number,2007,6527584.624
Global,Lead exposure,Number,2007,747119.4088
Global,Smoking,Number,2007,6888847.71
Global,Alcohol use,Number,2007,2184676.313
Global,Drug use,Number,2007,419032.5704
Global,High systolic blood pressure,Number,2007,8679506.737
Global,Dietary risks,Number,2007,6571465.524
Global,Occupational risks,Number,2007,1163658.786
Global,Unsafe water source,Percent,2007,0.033202529
Global,Air pollution,Percent,2007,0.125804627
Global,Lead exposure,Percent,2007,0.014400522
Global,Smoking,Percent,2007,0.13278325
Global,Alcohol use,Percent,2007,0.042108536
Global,Drug use,Percent,2007,0.008076723
Global,High systolic blood pressure,Percent,2007,0.167294342
Global,Dietary risks,Percent,2007,0.126669026
Global,Occupational risks,Percent,2007,0.022429741
Global,Unsafe water source,Rate,2007,25.58915472
Global,Air pollution,Rate,2007,96.94988269
Global,Lead exposure,Rate,2007,11.09646879
Global,Smoking,Rate,2007,102.3154836
Global,Alcohol use,Rate,2007,32.44754751
Global,Drug use,Rate,2007,6.223612696
Global,High systolic blood pressure,Rate,2007,128.9109538
Global,Dietary risks,Rate,2007,97.60161657
Global,Occupational risks,Rate,2007,17.28305175
Japan,Unsafe water source,Number,2008,401.4303527
Japan,Air pollution,Number,2008,32251.56581
Japan,Lead exposure,Number,2008,3694.001393
Japan,Smoking,Number,2008,204369.3971
Japan,Alcohol use,Number,2008,48154.01247
Japan,Drug use,Number,2008,9916.842677
Japan,High systolic blood pressure,Number,2008,171671.8231
Japan,Dietary risks,Number,2008,123524.8275
Japan,Occupational risks,Number,2008,24992.95194
India,Unsafe water source,Number,2006,713009.221
India,Air pollution,Number,2006,1420870.432
India,Lead exposure,Number,2006,172410.0255
India,Smoking,Number,2006,782948.7121
India,Alcohol use,Number,2006,234444.625
India,Drug use,Number,2006,70925.3449
India,High systolic blood pressure,Number,2006,1012900.643
India,Dietary risks,Number,2006,781305.9882
India,Occupational risks,Number,2006,205612.9779
India,Unsafe water source,Percent,2006,0.083056931
India,Air pollution,Percent,2006,0.165556065
India,Lead exposure,Percent,2006,0.02008938
India,Smoking,Percent,2006,0.09123235
India,Alcohol use,Percent,2006,0.02731347
India,Drug use,Percent,2006,0.008264952
India,High systolic blood pressure,Percent,2006,0.118025529
